09 800C404002 012 DE0A 011 DE0A 7FF 0011 FFFF 1000  0A
0A 800C204002 012 DE0A 011 DE0A 7FF 0011 FFFF 1000  0C
0C 8024084002 012 DE0A 011 DE0A 7FF 0011 FFFF 1000  0D
0D 0020011002 012 DE0A 011 DE0A 7FF 000A FFFF 1000  0E
0E 811C044002 012 DE0A 011 DE0A 7FF 000A FFFF 1000  1C
1C 8120024002 012 DE0A 011 DE0A 7FF 000A FFFF 1000  20
20 8023014002 012 DE0A 011 DE0A 7FF 000A FFFF 1000  23
23 0001009024 012 DE0A 011 001C 7FF 000A FFFF 1000  24
24 8026804002 012 DE0A 011 001C 7FF 000A FFFF 1000  25
25 814A404002 012 DE0A 011 001C 7FF 000A FFFF 1000  4A
4A 8153204002 012 DE0A 011 001C 7FF 000A FFFF 1000  4B
4B 814E104002 012 DE0A 011 001C 7FF 000A FFFF 1000  4E
4E 0020009001 012 DE0A 011 001C 7FF 001C FFFF 1000  4F
4F 0001009004 012 DE0A 011 0012 7FF 001C FFFF 1000  50
50 0004009020 01C DE0A 011 0012 7FF 001C FFFF 1000  51
51 0088009208 01C DE0A 7FE 0012 7FE 001C FFFF 1000  52
52 8055101040 01C DE0A 7FE 0012 7FE 001C FFFF 1000  55
55 0200000000 01C DE0A 7FE 0012 7FE 001C FFFF 1000  56
56 80C4101040 01C DE0A 7FE 0012 7FE 001C FFFF 1000  C4
C4 80DE801040 01C DE0A 7FE 0012 7FE 001C FFFF 1000  DE
DE 4000000000 01C DE0A 7FE 0012 7FE 001C FFFF 1000  DF
DF 8001101040 01C DE0A 7FE 0012 7FE 001C FFFF 1000  01
01 00A0009004 01C DE0A 01C 0012 7FE 001C FFFF 1000  02
02 0104009420 01D DE0A 01C AC01 7FE 001C FFFF 1000  03
03 0002009001 01D AC01 01C AC01 7FE 001C FFFF 1000  04
04 8109804002 01D AC01 01C AC01 7FE 001C FFFF 1000  09
09 800C404002 01D AC01 01C AC01 7FE 001C FFFF 1000  0C
0C 8024084002 01D AC01 01C AC01 7FE 001C FFFF 1000  0D
0D 0020011002 01D AC01 01C AC01 7FE 0001 FFFF 1000  0E
0E 811C044002 01D AC01 01C AC01 7FE 0001 FFFF 1000  1C
1C 8120024002 01D AC01 01C AC01 7FE 0001 FFFF 1000  1D
1D 81E0014002 01D AC01 01C AC01 7FE 0001 FFFF 1000  1E
1E 0001009028 01D AC01 01C 07FF 7FE 0001 FFFF 1000  1F
1F 8024101040 01D AC01 01C 07FF 7FE 0001 FFFF 1000  24
24 8026804002 01D AC01 01C 07FF 7FE 0001 FFFF 1000  25
25 814A404002 01D AC01 01C 07FF 7FE 0001 FFFF 1000  26
26 0080009001 01D AC01 7FF 07FF 7FE 0001 FFFF 1000  27
27 0100000000 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  28
28 813C804002 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  3C
3C 8143204002 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  43
43 8146104002 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  44
44 0010C09001 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  45
45 80C4101040 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  C4
C4 80DE801040 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  DE
DE 4000000000 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  DF
DF 8001101040 01D AC01 7FF FFFF 7FE 0001 FFFF 1000  01
01 00A0009004 01D AC01 01D FFFF 7FE 001D FFFF 1000  02
02 0104009420 01E AC01 01D F001 7FE 001D FFFF 1000  03
03 0002009001 01E F001 01D F001 7FE 001D FFFF 1000  04
04 8109804002 01E F001 01D F001 7FE 001D FFFF 1000  09
09 800C404002 01E F001 01D F001 7FE 001D FFFF 1000  0A
0A 800C204002 01E F001 01D F001 7FE 001D FFFF 1000  0B
0B 8157104002 01E F001 01D F001 7FE 001D FFFF 1000  57
57 8171084002 01E F001 01D F001 7FE 001D FFFF 1000  58
58 8166044002 01E F001 01D F001 7FE 001D FFFF 1000  59
59 8161024002 01E F001 01D F001 7FE 001D FFFF 1000  5A
5A 815F014002 01E F001 01D F001 7FE 001D FFFF 1000  5B
5B 80C4041040 01E F001 01D F001 7FE 001D FFFF 1000  C4
C4 80DE801040 01E F001 01D F001 7FE 001D FFFF 1000  DE
DE 4000000000 01E F001 01D F001 7FE 001D FFFF 1000  DF
DF 8001101040 01E F001 01D F001 7FE 001D FFFF 1000  01
01 00A0009004 01E F001 01E F001 7FE 001E FFFF 1000  02
02 0104009420 01F F001 01E F308 7FE 001E FFFF 1000  03
03 0002009001 01F F308 01E F308 7FE 001E FFFF 1000  04
04 8109804002 01F F308 01E F308 7FE 001E FFFF 1000  09
09 800C404002 01F F308 01E F308 7FE 001E FFFF 1000  0A
0A 800C204002 01F F308 01E F308 7FE 001E FFFF 1000  0B
0B 8157104002 01F F308 01E F308 7FE 001E FFFF 1000  57
57 8171084002 01F F308 01E F308 7FE 001E FFFF 1000  58
58 8166044002 01F F308 01E F308 7FE 001E FFFF 1000  59
59 8161024002 01F F308 01E F308 7FE 001E FFFF 1000  61
61 8164014002 01F F308 01E F308 7FE 001E FFFF 1000  64
64 805C081040 01F F308 01E F308 7FE 001E FFFF 1000  65
65 80C4101040 01F F308 01E F308 7FE 001E FFFF 1000  C4
C4 80DE801040 01F F308 01E F308 7FE 001E FFFF 1000  DE
DE 4000000000 01F F308 01E F308 7FE 001E FFFF 1000  DF
DF 8001101040 01F F308 01E F308 7FE 001E FFFF 1000  01
01 00A0009004 01F F308 01F F308 7FE 001F FFFF 1000  02
02 0104009420 020 F308 01F 7E0A 7FE 001F FFFF 1000  03
03 0002009001 020 7E0A 01F 7E0A 7FE 001F FFFF 1000  04
04 8109804002 020 7E0A 01F 7E0A 7FE 001F FFFF 1000  05
05 810C404002 020 7E0A 01F 7E0A 7FE 001F FFFF 1000  0C
0C 8024084002 020 7E0A 01F 7E0A 7FE 001F FFFF 1000  0D
0D 0020011002 020 7E0A 01F 7E0A 7FE 000A FFFF 1000  0E
0E 811C044002 020 7E0A 01F 7E0A 7FE 000A FFFF 1000  1C
1C 8120024002 020 7E0A 01F 7E0A 7FE 000A FFFF 1000  20
20 8023014002 020 7E0A 01F 7E0A 7FE 000A FFFF 1000  23
23 0001009024 020 7E0A 01F 002A 7FE 000A FFFF 1000  24
24 8026804002 020 7E0A 01F 002A 7FE 000A FFFF 1000  26
26 0080009001 020 7E0A 02A 002A 7FE 000A FFFF 1000  27
27 0100000000 020 7E0A 02A F498 7FE 000A FFFF 1000  28
28 813C804002 020 7E0A 02A F498 7FE 000A FFFF 1000  29
29 8130404002 020 7E0A 02A F498 7FE 000A FFFF 1000  30
30 8137204002 020 7E0A 02A F498 7FE 000A FFFF 1000  37
37 813A104002 020 7E0A 02A F498 7FE 000A FFFF 1000  3A
3A 0000E09511 020 7E0A 02A F498 7FE 000A FFFF 0001  3B
3B 80C4101040 020 7E0A 02A F498 7FE 000A FFFF 0001  C4
C4 80DE801040 020 7E0A 02A F498 7FE 000A FFFF 0001  DE
DE 4000000000 020 7E0A 02A F498 7FE 000A FFFF 0001  DF
DF 8001101040 020 7E0A 02A F498 7FE 000A FFFF 0001  01
01 00A0009004 020 7E0A 020 F498 7FE 0020 FFFF 0001  02
02 0104009420 021 7E0A 020 F806 7FE 0020 FFFF 0001  03
03 0002009001 021 F806 020 F806 7FE 0020 FFFF 0001  04
04 8109804002 021 F806 020 F806 7FE 0020 FFFF 0001  09
09 800C404002 021 F806 020 F806 7FE 0020 FFFF 0001  0A
0A 800C204002 021 F806 020 F806 7FE 0020 FFFF 0001  0B
0B 8157104002 021 F806 020 F806 7FE 0020 FFFF 0001  57
57 8171084002 021 F806 020 F806 7FE 0020 FFFF 0001  71
71 81E0044002 021 F806 020 F806 7FE 0020 FFFF 0001  72
72 81E0024002 021 F806 020 F806 7FE 0020 FFFF 0001  73
73 8176014002 021 F806 020 F806 7FE 0020 FFFF 0001  74
74 806D081040 021 F806 020 F806 7FE 0020 FFFF 0001  6D
6D 815C021040 021 F806 020 F806 7FE 0020 FFFF 0001  6E
6E 80C4101040 021 F806 020 F806 7FE 0020 FFFF 0001  C4
C4 80DE801040 021 F806 020 F806 7FE 0020 FFFF 0001  DE
DE 4000000000 021 F806 020 F806 7FE 0020 FFFF 0001  DF
DF 8001101040 021 F806 020 F806 7FE 0020 FFFF 0001  01
01 00A0009004 021 F806 021 F806 7FE 0021 FFFF 0001  02
02 0104009420 022 F806 021 F005 7FE 0021 FFFF 0001  03
03 0002009001 022 F005 021 F005 7FE 0021 FFFF 0001  04
04 8109804002 022 F005 021 F005 7FE 0021 FFFF 0001  09
09 800C404002 022 F005 021 F005 7FE 0021 FFFF 0001  0A
0A 800C204002 022 F005 021 F005 7FE 0021 FFFF 0001  0B
0B 8157104002 022 F005 021 F005 7FE 0021 FFFF 0001  57
57 8171084002 022 F005 021 F005 7FE 0021 FFFF 0001  58
58 8166044002 022 F005 021 F005 7FE 0021 FFFF 0001  59
59 8161024002 022 F005 021 F005 7FE 0021 FFFF 0001  5A
5A 815F014002 022 F005 021 F005 7FE 0021 FFFF 0001  5B
5B 80C4041040 022 F005 021 F005 7FE 0021 FFFF 0001  C4
C4 80DE801040 022 F005 021 F005 7FE 0021 FFFF 0001  DE
DE 4000000000 022 F005 021 F005 7FE 0021 FFFF 0001  DF
DF 8001101040 022 F005 021 F005 7FE 0021 FFFF 0001  01
01 00A0009004 022 F005 022 F005 7FE 0022 FFFF 0001  02
02 0104009420 023 F005 022 0500 7FE 0022 FFFF 0001  03
03 0002009001 023 0500 022 0500 7FE 0022 FFFF 0001  04
04 8109804002 023 0500 022 0500 7FE 0022 FFFF 0001  05
05 810C404002 023 0500 022 0500 7FE 0022 FFFF 0001  06
06 810C204002 023 0500 022 0500 7FE 0022 FFFF 0001  07
07 8078104002 023 0500 022 0500 7FE 0022 FFFF 0001  78
78 81A4084002 023 0500 022 0500 7FE 0022 FFFF 0001  79
79 8189044002 023 0500 022 0500 7FE 0022 FFFF 0001  89
89 8196024002 023 0500 022 0500 7FE 0022 FFFF 0001  8A
8A 8190014002 023 0500 022 0500 7FE 0022 FFFF 0001  90
90 8194801002 023 0500 022 0500 7FE 0022 FFFF 0001  91
91 0001009010 023 0500 022 FFFF 7FE 0022 FFFF 0001  92
92 0010E09011 023 0500 022 FFFF 7FE 0022 FFFE 1001  93
93 80C4101040 023 0500 022 FFFF 7FE 0022 FFFE 1001  C4
C4 80DE801040 023 0500 022 FFFF 7FE 0022 FFFE 1001  DE
DE 4000000000 023 0500 022 FFFF 7FE 0022 FFFE 1001  DF
DF 8001101040 023 0500 022 FFFF 7FE 0022 FFFE 1001  01
01 00A0009004 023 0500 023 FFFF 7FE 0023 FFFE 1001  02
02 0104009420 024 0500 023 0500 7FE 0023 FFFE 1001  03
03 0002009001 024 0500 023 0500 7FE 0023 FFFE 1001  04
04 8109804002 024 0500 023 0500 7FE 0023 FFFE 1001  05
05 810C404002 024 0500 023 0500 7FE 0023 FFFE 1001  06
06 810C204002 024 0500 023 0500 7FE 0023 FFFE 1001  07
07 8078104002 024 0500 023 0500 7FE 0023 FFFE 1001  78
78 81A4084002 024 0500 023 0500 7FE 0023 FFFE 1001  79
79 8189044002 024 0500 023 0500 7FE 0023 FFFE 1001  89
89 8196024002 024 0500 023 0500 7FE 0023 FFFE 1001  8A
8A 8190014002 024 0500 023 0500 7FE 0023 FFFE 1001  90
90 8194801002 024 0500 023 0500 7FE 0023 FFFE 1001  91
91 0001009010 024 0500 023 FFFE 7FE 0023 FFFE 1001  92
92 0010E09011 024 0500 023 FFFE 7FE 0023 FFFC 1001  93
93 80C4101040 024 0500 023 FFFE 7FE 0023 FFFC 1001  C4
C4 80DE801040 024 0500 023 FFFE 7FE 0023 FFFC 1001  DE
DE 4000000000 024 0500 023 FFFE 7FE 0023 FFFC 1001  DF
DF 8001101040 024 0500 023 FFFE 7FE 0023 FFFC 1001  01
01 00A0009004 024 0500 024 FFFE 7FE 0024 FFFC 1001  02
02 0104009420 025 0500 024 4C01 7FE 0024 FFFC 1001  03
03 0002009001 025 4C01 024 4C01 7FE 0024 FFFC 1001  04
04 8109804002 025 4C01 024 4C01 7FE 0024 FFFC 1001  05
05 810C404002 025 4C01 024 4C01 7FE 0024 FFFC 1001  0C
0C 8024084002 025 4C01 024 4C01 7FE 0024 FFFC 1001  0D
0D 0020011002 025 4C01 024 4C01 7FE 0001 FFFC 1001  0E
0E 811C044002 025 4C01 024 4C01 7FE 0001 FFFC 1001  1C
1C 8120024002 025 4C01 024 4C01 7FE 0001 FFFC 1001  1D
1D 81E0014002 025 4C01 024 4C01 7FE 0001 FFFC 1001  1E
1E 0001009028 025 4C01 024 07FF 7FE 0001 FFFC 1001  1F
1F 8024101040 025 4C01 024 07FF 7FE 0001 FFFC 1001  24
24 8026804002 025 4C01 024 07FF 7FE 0001 FFFC 1001  26
26 0080009001 025 4C01 7FF 07FF 7FE 0001 FFFC 1001  27
27 0100000000 025 4C01 7FF FFFF 7FE 0001 FFFC 1001  28
28 813C804002 025 4C01 7FF FFFF 7FE 0001 FFFC 1001  29
29 8130404002 025 4C01 7FF FFFF 7FE 0001 FFFC 1001  30
30 8137204002 025 4C01 7FF FFFF 7FE 0001 FFFC 1001  31
31 8134104002 025 4C01 7FF FFFF 7FE 0001 FFFC 1001  32
32 0010E09011 025 4C01 7FF FFFF 7FE 0001 FFFB 1001  33
33 80C4101040 025 4C01 7FF FFFF 7FE 0001 FFFB 1001  C4
C4 80DE801040 025 4C01 7FF FFFF 7FE 0001 FFFB 1001  DE
DE 4000000000 025 4C01 7FF FFFF 7FE 0001 FFFB 1001  DF
DF 8001101040 025 4C01 7FF FFFF 7FE 0001 FFFB 1001  01
01 00A0009004 025 4C01 025 FFFF 7FE 0025 FFFB 1001  02
02 0104009420 026 4C01 025 6E05 7FE 0025 FFFB 1001  03
03 0002009001 026 6E05 025 6E05 7FE 0025 FFFB 1001  04
04 8109804002 026 6E05 025 6E05 7FE 0025 FFFB 1001  05
05 810C404002 026 6E05 025 6E05 7FE 0025 FFFB 1001  0C
0C 8024084002 026 6E05 025 6E05 7FE 0025 FFFB 1001  0D
0D 0020011002 026 6E05 025 6E05 7FE 0005 FFFB 1001  0E
0E 811C044002 026 6E05 025 6E05 7FE 0005 FFFB 1001  1C
1C 8120024002 026 6E05 025 6E05 7FE 0005 FFFB 1001  20
20 8023014002 026 6E05 025 6E05 7FE 0005 FFFB 1001  23
23 0001009024 026 6E05 025 002B 7FE 0005 FFFB 1001  24
24 8026804002 026 6E05 025 002B 7FE 0005 FFFB 1001  26
26 0080009001 026 6E05 02B 002B 7FE 0005 FFFB 1001  27
27 0100000000 026 6E05 02B 00E8 7FE 0005 FFFB 1001  28
28 813C804002 026 6E05 02B 00E8 7FE 0005 FFFB 1001  29
29 8130404002 026 6E05 02B 00E8 7FE 0005 FFFB 1001  30
30 8137204002 026 6E05 02B 00E8 7FE 0005 FFFB 1001  37
37 813A104002 026 6E05 02B 00E8 7FE 0005 FFFB 1001  38
38 0010E09511 026 6E05 02B 00E8 7FE 0005 FF13 1001  39
39 80C4101040 026 6E05 02B 00E8 7FE 0005 FF13 1001  C4
C4 80DE801040 026 6E05 02B 00E8 7FE 0005 FF13 1001  DE
DE 4000000000 026 6E05 02B 00E8 7FE 0005 FF13 1001  DF
DF 8001101040 026 6E05 02B 00E8 7FE 0005 FF13 1001  01
01 00A0009004 026 6E05 026 00E8 7FE 0026 FF13 1001  02
02 0104009420 027 6E05 026 CE01 7FE 0026 FF13 1001  03
03 0002009001 027 CE01 026 CE01 7FE 0026 FF13 1001  04
04 8109804002 027 CE01 026 CE01 7FE 0026 FF13 1001  09
09 800C404002 027 CE01 026 CE01 7FE 0026 FF13 1001  0A
0A 800C204002 027 CE01 026 CE01 7FE 0026 FF13 1001  0C
0C 8024084002 027 CE01 026 CE01 7FE 0026 FF13 1001  0D
0D 0020011002 027 CE01 026 CE01 7FE 0001 FF13 1001  0E
0E 811C044002 027 CE01 026 CE01 7FE 0001 FF13 1001  1C
1C 8120024002 027 CE01 026 CE01 7FE 0001 FF13 1001  20
20 8023014002 027 CE01 026 CE01 7FE 0001 FF13 1001  23
23 0001009024 027 CE01 026 0028 7FE 0001 FF13 1001  24
24 8026804002 027 CE01 026 0028 7FE 0001 FF13 1001  25
25 814A404002 027 CE01 026 0028 7FE 0001 FF13 1001  4A
4A 8153204002 027 CE01 026 0028 7FE 0001 FF13 1001  4B
4B 814E104002 027 CE01 026 0028 7FE 0001 FF13 1001  4C
4C 0004009001 028 CE01 026 0028 7FE 0001 FF13 1001  4D
4D 80C4101040 028 CE01 026 0028 7FE 0001 FF13 1001  C4
C4 80DE801040 028 CE01 026 0028 7FE 0001 FF13 1001  DE
DE 4000000000 028 CE01 026 0028 7FE 0001 FF13 1001  DF
DF 8001101040 028 CE01 026 0028 7FE 0001 FF13 1001  01
01 00A0009004 028 CE01 028 0028 7FE 0028 FF13 1001  02
02 0104009420 029 CE01 028 EC01 7FE 0028 FF13 1001  03
03 0002009001 029 EC01 028 EC01 7FE 0028 FF13 1001  04
04 8109804002 029 EC01 028 EC01 7FE 0028 FF13 1001  09
09 800C404002 029 EC01 028 EC01 7FE 0028 FF13 1001  0A
0A 800C204002 029 EC01 028 EC01 7FE 0028 FF13 1001  0B
0B 8157104002 029 EC01 028 EC01 7FE 0028 FF13 1001  0C
0C 8024084002 029 EC01 028 EC01 7FE 0028 FF13 1001  0D
0D 0020011002 029 EC01 028 EC01 7FE 0001 FF13 1001  0E
0E 811C044002 029 EC01 028 EC01 7FE 0001 FF13 1001  1C
1C 8120024002 029 EC01 028 EC01 7FE 0001 FF13 1001  1D
1D 81E0014002 029 EC01 028 EC01 7FE 0001 FF13 1001  1E
1E 0001009028 029 EC01 028 07FF 7FE 0001 FF13 1001  1F
1F 8024101040 029 EC01 028 07FF 7FE 0001 FF13 1001  24
24 8026804002 029 EC01 028 07FF 7FE 0001 FF13 1001  25
25 814A404002 029 EC01 028 07FF 7FE 0001 FF13 1001  4A
4A 8153204002 029 EC01 028 07FF 7FE 0001 FF13 1001  53
53 0080009001 029 EC01 7FF 07FF 7FE 0001 FF13 1001  54
54 0001009010 029 EC01 7FF FF13 7FE 0001 FF13 1001  55
55 0200000000 029 EC01 7FF FF13 7FE 0001 FF13 1001  56
56 80C4101040 029 EC01 7FF FF13 7FE 0001 FF13 1001  C4
C4 80DE801040 029 EC01 7FF FF13 7FE 0001 FF13 1001  DE
DE 4000000000 029 EC01 7FF FF13 7FE 0001 FF13 1001  DF
DF 8001101040 029 EC01 7FF FF13 7FE 0001 FF13 1001  01
01 00A0009004 029 EC01 029 FF13 7FE 0029 FF13 1001  02
02 0104009420 02A EC01 029 0A00 7FE 0029 FF13 1001  03
03 0002009001 02A 0A00 029 0A00 7FE 0029 FF13 1001  04
04 8109804002 02A 0A00 029 0A00 7FE 0029 FF13 1001  05
05 810C404002 02A 0A00 029 0A00 7FE 0029 FF13 1001  06
06 810C204002 02A 0A00 029 0A00 7FE 0029 FF13 1001  07
07 8078104002 02A 0A00 029 0A00 7FE 0029 FF13 1001  78
78 81A4084002 02A 0A00 029 0A00 7FE 0029 FF13 1001  A4
A4 81B5044002 02A 0A00 029 0A00 7FE 0029 FF13 1001  A5
A5 0080009008 02A 0A00 7FE 0A00 7FE 0029 FF13 1001  A6
A6 0100000000 02A 0A00 7FE 0012 7FE 0029 FF13 1001  A7
A7 81AE024002 02A 0A00 7FE 0012 7FE 0029 FF13 1001  AE
AE 81B1014002 02A 0A00 7FE 0012 7FE 0029 FF13 1001  AF
AF 0004009001 012 0A00 7FE 0012 7FE 0029 FF13 1001  B0
B0 80AA101040 012 0A00 7FE 0012 7FE 0029 FF13 1001  AA
AA 0008009408 012 0A00 7FE 0012 7FF 0029 FF13 1001  AB
AB 80C4101040 012 0A00 7FE 0012 7FF 0029 FF13 1001  C4
C4 80DE801040 012 0A00 7FE 0012 7FF 0029 FF13 1001  DE
DE 4000000000 012 0A00 7FE 0012 7FF 0029 FF13 1001  DF
DF 8001101040 012 0A00 7FE 0012 7FF 0029 FF13 1001  01
01 00A0009004 012 0A00 012 0012 7FF 0012 FF13 1001  02
02 0104009420 013 0A00 012 0800 7FF 0012 FF13 1001  03
03 0002009001 013 0800 012 0800 7FF 0012 FF13 1001  04
04 8109804002 013 0800 012 0800 7FF 0012 FF13 1001  05
05 810C404002 013 0800 012 0800 7FF 0012 FF13 1001  06
06 810C204002 013 0800 012 0800 7FF 0012 FF13 1001  07
07 8078104002 013 0800 012 0800 7FF 0012 FF13 1001  78
78 81A4084002 013 0800 012 0800 7FF 0012 FF13 1001  A4
A4 81B5044002 013 0800 012 0800 7FF 0012 FF13 1001  A5
A5 0080009008 013 0800 7FF 0800 7FF 0012 FF13 1001  A6
A6 0100000000 013 0800 7FF FF13 7FF 0012 FF13 1001  A7
A7 81AE024002 013 0800 7FF FF13 7FF 0012 FF13 1001  A8
A8 81AC014002 013 0800 7FF FF13 7FF 0012 FF13 1001  A9
A9 0010C09001 013 0800 7FF FF13 7FF 0012 FF13 1001  AA
AA 0008009408 013 0800 7FF FF13 000 0012 FF13 1001  AB
AB 80C4101040 013 0800 7FF FF13 000 0012 FF13 1001  C4
C4 80DE801040 013 0800 7FF FF13 000 0012 FF13 1001  DE
DE 4000000000 013 0800 7FF FF13 000 0012 FF13 1001  DF
DF 8001101040 013 0800 7FF FF13 000 0012 FF13 1001  01
01 00A0009004 013 0800 013 FF13 000 0013 FF13 1001  02
02 0104009420 014 0800 013 6EEF 000 0013 FF13 1001  03
03 0002009001 014 6EEF 013 6EEF 000 0013 FF13 1001  04
04 8109804002 014 6EEF 013 6EEF 000 0013 FF13 1001  05
05 810C404002 014 6EEF 013 6EEF 000 0013 FF13 1001  0C
0C 8024084002 014 6EEF 013 6EEF 000 0013 FF13 1001  0D
0D 0020011002 014 6EEF 013 6EEF 000 FFEF FF13 1001  0E
0E 811C044002 014 6EEF 013 6EEF 000 FFEF FF13 1001  1C
1C 8120024002 014 6EEF 013 6EEF 000 FFEF FF13 1001  20
20 8023014002 014 6EEF 013 6EEF 000 FFEF FF13 1001  23
23 0001009024 014 6EEF 013 0003 000 FFEF FF13 1001  24
24 8026804002 014 6EEF 013 0003 000 FFEF FF13 1001  26
26 0080009001 014 6EEF 003 0003 000 FFEF FF13 1001  27
27 0100000000 014 6EEF 003 F497 000 FFEF FF13 1001  28
28 813C804002 014 6EEF 003 F497 000 FFEF FF13 1001  29
29 8130404002 014 6EEF 003 F497 000 FFEF FF13 1001  30
30 8137204002 014 6EEF 003 F497 000 FFEF FF13 1001  37
37 813A104002 014 6EEF 003 F497 000 FFEF FF13 1001  38
38 0010E09511 014 6EEF 003 F497 000 FFEF 0A7C 0001  39
39 80C4101040 014 6EEF 003 F497 000 FFEF 0A7C 0001  C4
C4 80DE801040 014 6EEF 003 F497 000 FFEF 0A7C 0001  DE
DE 4000000000 014 6EEF 003 F497 000 FFEF 0A7C 0001  DF
DF 8001101040 014 6EEF 003 F497 000 FFEF 0A7C 0001  01
01 00A0009004 014 6EEF 014 F497 000 0014 0A7C 0001  02
02 0104009420 015 6EEF 014 EEEE 000 0014 0A7C 0001  03
03 0002009001 015 EEEE 014 EEEE 000 0014 0A7C 0001  04
04 8109804002 015 EEEE 014 EEEE 000 0014 0A7C 0001  09
09 800C404002 015 EEEE 014 EEEE 000 0014 0A7C 0001  0A
0A 800C204002 015 EEEE 014 EEEE 000 0014 0A7C 0001  0B
0B 8157104002 015 EEEE 014 EEEE 000 0014 0A7C 0001  0C
0C 8024084002 015 EEEE 014 EEEE 000 0014 0A7C 0001  0D
0D 0020011002 015 EEEE 014 EEEE 000 FFEE 0A7C 0001  0E
0E 811C044002 015 EEEE 014 EEEE 000 FFEE 0A7C 0001  1C
1C 8120024002 015 EEEE 014 EEEE 000 FFEE 0A7C 0001  20
20 8023014002 015 EEEE 014 EEEE 000 FFEE 0A7C 0001  23
23 0001009024 015 EEEE 014 0003 000 FFEE 0A7C 0001  24
24 8026804002 015 EEEE 014 0003 000 FFEE 0A7C 0001  25
25 814A404002 015 EEEE 014 0003 000 FFEE 0A7C 0001  4A
4A 8153204002 015 EEEE 014 0003 000 FFEE 0A7C 0001  53
53 0080009001 015 EEEE 003 0003 000 FFEE 0A7C 0001  54
54 0001009010 015 EEEE 003 0A7C 000 FFEE 0A7C 0001  55
55 0200000000 015 EEEE 003 0A7C 000 FFEE 0A7C 0001  56
56 80C4101040 015 EEEE 003 0A7C 000 FFEE 0A7C 0001  C4
C4 80DE801040 015 EEEE 003 0A7C 000 FFEE 0A7C 0001  DE
DE 4000000000 015 EEEE 003 0A7C 000 FFEE 0A7C 0001  DF
DF 8001101040 015 EEEE 003 0A7C 000 FFEE 0A7C 0001  01
01 00A0009004 015 EEEE 015 0A7C 000 0015 0A7C 0001  02
02 0104009420 016 EEEE 015 AEEC 000 0015 0A7C 0001  03
03 0002009001 016 AEEC 015 AEEC 000 0015 0A7C 0001  04
04 8109804002 016 AEEC 015 AEEC 000 0015 0A7C 0001  09
09 800C404002 016 AEEC 015 AEEC 000 0015 0A7C 0001  0C
0C 8024084002 016 AEEC 015 AEEC 000 0015 0A7C 0001  0D
0D 0020011002 016 AEEC 015 AEEC 000 FFEC 0A7C 0001  0E
0E 811C044002 016 AEEC 015 AEEC 000 FFEC 0A7C 0001  1C
1C 8120024002 016 AEEC 015 AEEC 000 FFEC 0A7C 0001  20
20 8023014002 016 AEEC 015 AEEC 000 FFEC 0A7C 0001  23
23 0001009024 016 AEEC 015 0002 000 FFEC 0A7C 0001  24
24 8026804002 016 AEEC 015 0002 000 FFEC 0A7C 0001  25
25 814A404002 016 AEEC 015 0002 000 FFEC 0A7C 0001  26
26 0080009001 016 AEEC 002 0002 000 FFEC 0A7C 0001  27
27 0100000000 016 AEEC 002 0000 000 FFEC 0A7C 0001  28
28 813C804002 016 AEEC 002 0000 000 FFEC 0A7C 0001  3C
3C 8143204002 016 AEEC 002 0000 000 FFEC 0A7C 0001  43
43 8146104002 016 AEEC 002 0000 000 FFEC 0A7C 0001  44
44 0010C09001 016 AEEC 002 0000 000 FFEC 0000 0101  45
45 80C4101040 016 AEEC 002 0000 000 FFEC 0000 0101  C4
C4 80DE801040 016 AEEC 002 0000 000 FFEC 0000 0101  DE
DE 4000000000 016 AEEC 002 0000 000 FFEC 0000 0101  DF
DF 8001101040 016 AEEC 002 0000 000 FFEC 0000 0101  01
01 00A0009004 016 AEEC 016 0000 000 0016 0000 0101  02
02 0104009420 017 AEEC 016 0C00 000 0016 0000 0101  03
03 0002009001 017 0C00 016 0C00 000 0016 0000 0101  04
04 8109804002 017 0C00 016 0C00 000 0016 0000 0101  05
05 810C404002 017 0C00 016 0C00 000 0016 0000 0101  06
06 810C204002 017 0C00 016 0C00 000 0016 0000 0101  07
07 8078104002 017 0C00 016 0C00 000 0016 0000 0101  78
78 81A4084002 017 0C00 016 0C00 000 0016 0000 0101  A4
A4 81B5044002 017 0C00 016 0C00 000 0016 0000 0101  B5
B5 81BB024002 017 0C00 016 0C00 000 0016 0000 0101  B6
B6 81B9014002 017 0C00 016 0C00 000 0016 0000 0101  B7
B7 0001009010 017 0C00 016 0000 000 0016 0000 0101  B8
B8 8051101040 017 0C00 016 0000 000 0016 0000 0101  51
51 0088009208 017 0C00 7FF 0000 7FF 0016 0000 0101  52
52 8055101040 017 0C00 7FF 0000 7FF 0016 0000 0101  55
55 0200000000 017 0C00 7FF 0000 7FF 0016 0000 0101  56
56 80C4101040 017 0C00 7FF 0000 7FF 0016 0000 0101  C4
